Interaction_ID,Loan_ID,Agent_ID,Interaction_Date,Call_Status,Amount_Recovered
INT_02264,LN_305,AG_08,1/19/2026,Answered,0
INT_02265,LN_453,AG_04,1/20/2026,Answered,10813.33
INT_02266,LN_314,AG_03,1/20/2026,Promise to Pay,0
INT_02267,LN_185,AG_03,1/20/2026,Answered,0
INT_02268,LN_213,AG_05,1/20/2026,Switch Off,0
INT_02269,LN_218,AG_05,1/20/2026,Busy,0
INT_02270,LN_209,AG_07,1/21/2026,Busy,0
INT_02271,LN_94,AG_08,1/21/2026,Answered,0
INT_02272,LN_196,AG_08,1/21/2026,Switch Off,0
INT_02273,LN_485,AG_01,1/21/2026,Answered,8660.57
INT_02274,LN_295,AG_06,1/21/2026,Switch Off,0
INT_02275,LN_81,AG_03,1/21/2026,Switch Off,0
INT_02276,LN_397,AG_09,1/21/2026,Switch Off,0
INT_02277,LN_140,AG_03,1/22/2026,Switch Off,0
INT_02278,LN_202,AG_08,1/22/2026,Promise to Pay,0
INT_02279,LN_384,AG_07,1/22/2026,Busy,0
INT_02280,LN_170,AG_07,1/22/2026,Switch Off,0
INT_02281,LN_171,AG_05,1/22/2026,Promise to Pay,0
INT_02282,LN_298,AG_09,1/23/2026,Switch Off,0
INT_02283,LN_278,AG_08,1/23/2026,Busy,0
INT_02284,LN_433,AG_04,1/23/2026,Answered,0
INT_02285,LN_413,AG_02,1/23/2026,Promise to Pay,13332.3
INT_02286,LN_276,AG_10,1/23/2026,Answered,0
INT_02287,LN_184,AG_04,1/23/2026,Answered,0
INT_02288,LN_129,AG_05,1/23/2026,Busy,0
INT_02289,LN_243,AG_05,1/24/2026,Answered,0
INT_02290,LN_52,AG_01,1/24/2026,Answered,0
INT_02291,LN_348,AG_06,1/25/2026,Switch Off,0
INT_02292,LN_160,AG_10,1/25/2026,Switch Off,0
INT_02293,LN_308,AG_08,1/25/2026,Promise to Pay,0
INT_02294,LN_60,AG_08,1/25/2026,Answered,0
INT_02295,LN_186,AG_10,1/25/2026,Promise to Pay,0
INT_02296,LN_293,AG_02,1/25/2026,Answered,7068.04
INT_02297,LN_59,AG_06,1/25/2026,Promise to Pay,0
INT_02298,LN_69,AG_08,1/26/2026,Switch Off,0
INT_02299,LN_45,AG_08,1/26/2026,Answered,0
INT_02300,LN_204,AG_10,1/26/2026,Switch Off,0
INT_02301,LN_34,AG_08,1/26/2026,Switch Off,0
INT_02302,LN_412,AG_04,1/26/2026,Switch Off,0
INT_02303,LN_285,AG_10,1/26/2026,Busy,0
INT_02304,LN_86,AG_04,1/27/2026,Answered,3869.13
INT_02305,LN_105,AG_05,1/27/2026,Promise to Pay,0
INT_02306,LN_257,AG_02,1/27/2026,Promise to Pay,13841.86
INT_02307,LN_156,AG_02,1/27/2026,Busy,0
INT_02308,LN_231,AG_01,1/27/2026,Answered,0
INT_02309,LN_418,AG_08,1/27/2026,Answered,0
INT_02310,LN_180,AG_10,1/27/2026,Busy,0
INT_02311,LN_188,AG_03,1/27/2026,Switch Off,0
INT_02312,LN_176,AG_06,1/27/2026,Answered,1066.48
INT_02313,LN_185,AG_06,1/27/2026,Answered,13137.01
INT_02314,LN_165,AG_02,1/28/2026,Promise to Pay,0
INT_02315,LN_89,AG_03,1/28/2026,Answered,0
INT_02316,LN_84,AG_04,1/28/2026,Promise to Pay,5758.67
INT_02317,LN_413,AG_03,1/28/2026,Switch Off,0
INT_02318,LN_231,AG_06,1/28/2026,Switch Off,0
INT_02319,LN_300,AG_03,1/28/2026,Answered,0
INT_02320,LN_240,AG_09,1/28/2026,Answered,1079.36
INT_02321,LN_30,AG_10,1/29/2026,Busy,0
INT_02322,LN_420,AG_06,1/29/2026,Busy,0
INT_02323,LN_378,AG_02,1/29/2026,Answered,0
INT_02324,LN_159,AG_02,1/29/2026,Busy,0
INT_02325,LN_157,AG_09,1/29/2026,Switch Off,0
INT_02326,LN_214,AG_07,1/29/2026,Promise to Pay,0
INT_02327,LN_487,AG_04,1/29/2026,Switch Off,0
INT_02328,LN_410,AG_05,1/30/2026,Switch Off,0
INT_02329,LN_139,AG_05,1/30/2026,Switch Off,0
INT_02330,LN_189,AG_09,1/31/2026,Promise to Pay,10590.23
INT_02331,LN_219,AG_10,1/31/2026,Promise to Pay,0
INT_02332,LN_60,AG_04,1/31/2026,Busy,0
INT_02333,LN_337,AG_06,1/31/2026,Switch Off,0
INT_02334,LN_11,AG_03,2/1/2026,Answered,0
INT_02335,LN_175,AG_01,2/1/2026,Promise to Pay,12149.53
INT_02336,LN_422,AG_07,2/1/2026,Answered,0
INT_02337,LN_71,AG_06,2/2/2026,Answered,3355.95
INT_02338,LN_166,AG_04,2/2/2026,Switch Off,0
INT_02339,LN_470,AG_05,2/2/2026,Promise to Pay,0
INT_02340,LN_320,AG_05,2/2/2026,Switch Off,0
INT_02341,LN_371,AG_03,2/2/2026,Promise to Pay,0
INT_02342,LN_266,AG_03,2/3/2026,Promise to Pay,0
INT_02343,LN_303,AG_02,2/3/2026,Answered,0
INT_02344,LN_137,AG_04,2/3/2026,Answered,0
INT_02345,LN_113,AG_06,2/3/2026,Switch Off,0
INT_02346,LN_51,AG_02,2/4/2026,Answered,0
INT_02347,LN_155,AG_07,2/4/2026,Busy,0
INT_02348,LN_237,AG_03,2/4/2026,Answered,6868.83
INT_02349,LN_183,AG_04,2/4/2026,Answered,12486.62
INT_02350,LN_448,AG_09,2/4/2026,Switch Off,0
INT_02351,LN_471,AG_09,2/5/2026,Switch Off,0
INT_02352,LN_193,AG_04,2/5/2026,Answered,0
INT_02353,LN_361,AG_03,2/5/2026,Answered,0
INT_02354,LN_147,AG_10,2/5/2026,Busy,0
INT_02355,LN_340,AG_06,2/5/2026,Answered,0
INT_02356,LN_263,AG_05,2/6/2026,Busy,0
INT_02357,LN_228,AG_01,2/6/2026,Promise to Pay,0
INT_02358,LN_127,AG_10,2/6/2026,Answered,0
INT_02359,LN_58,AG_09,2/6/2026,Answered,0
INT_02360,LN_458,AG_02,2/6/2026,Promise to Pay,0
INT_02361,LN_76,AG_02,2/6/2026,Answered,14317.67
INT_02362,LN_294,AG_03,2/7/2026,Promise to Pay,10375.72
INT_02363,LN_296,AG_10,2/7/2026,Answered,0
INT_02364,LN_447,AG_05,2/7/2026,Switch Off,0
INT_02365,LN_440,AG_02,2/7/2026,Answered,0
INT_02366,LN_30,AG_07,2/8/2026,Promise to Pay,9965.53
INT_02367,LN_220,AG_10,2/8/2026,Answered,1276.28
INT_02368,LN_351,AG_08,2/8/2026,Answered,0
INT_02369,LN_431,AG_01,2/8/2026,Answered,0
INT_02370,LN_14,AG_10,2/8/2026,Answered,0
INT_02371,LN_500,AG_05,2/9/2026,Switch Off,0
INT_02372,LN_213,AG_02,2/9/2026,Promise to Pay,20635.67
INT_02373,LN_452,AG_09,2/9/2026,Answered,0
INT_02374,LN_441,AG_07,2/9/2026,Answered,0
INT_02375,LN_55,AG_08,2/9/2026,Answered,0
INT_02376,LN_232,AG_10,2/9/2026,Answered,20408.4
INT_02377,LN_247,AG_05,2/10/2026,Busy,0
INT_02378,LN_297,AG_06,2/10/2026,Promise to Pay,0
INT_02379,LN_385,AG_10,2/10/2026,Switch Off,0
INT_02380,LN_126,AG_04,2/10/2026,Busy,0
INT_02381,LN_432,AG_01,2/10/2026,Answered,16628.74
INT_02382,LN_4,AG_07,2/11/2026,Answered,15108.66
INT_02383,LN_161,AG_06,2/11/2026,Answered,0
INT_02384,LN_299,AG_06,2/11/2026,Busy,0
INT_02385,LN_343,AG_08,2/11/2026,Switch Off,0
INT_02386,LN_199,AG_04,2/11/2026,Busy,0
INT_02387,LN_15,AG_04,2/11/2026,Promise to Pay,16141.12
INT_02388,LN_41,AG_07,2/11/2026,Busy,0
INT_02389,LN_304,AG_09,2/11/2026,Switch Off,0
INT_02390,LN_90,AG_07,2/12/2026,Busy,0
INT_02391,LN_423,AG_05,2/12/2026,Answered,0
INT_02392,LN_27,AG_03,2/12/2026,Answered,0
INT_02393,LN_175,AG_06,2/12/2026,Busy,0
INT_02394,LN_385,AG_10,2/12/2026,Busy,0
INT_02395,LN_216,AG_05,2/12/2026,Switch Off,0
INT_02396,LN_272,AG_10,2/12/2026,Answered,0
INT_02397,LN_195,AG_09,2/12/2026,Promise to Pay,0
INT_02398,LN_377,AG_02,2/12/2026,Answered,0
INT_02399,LN_420,AG_02,2/12/2026,Switch Off,0
INT_02400,LN_442,AG_04,2/12/2026,Promise to Pay,13372.45
INT_02401,LN_32,AG_08,2/12/2026,Switch Off,0
INT_02402,LN_150,AG_06,2/13/2026,Busy,0
INT_02403,LN_330,AG_08,2/13/2026,Busy,0
INT_02404,LN_91,AG_02,2/13/2026,Answered,18455.56
INT_02405,LN_248,AG_08,2/13/2026,Switch Off,0
INT_02406,LN_244,AG_09,2/13/2026,Switch Off,0
INT_02407,LN_84,AG_03,2/14/2026,Answered,0
INT_02408,LN_405,AG_09,2/14/2026,Answered,0
INT_02409,LN_119,AG_03,2/14/2026,Busy,0
INT_02410,LN_204,AG_01,2/14/2026,Busy,0
INT_02411,LN_3,AG_03,2/14/2026,Busy,0
INT_02412,LN_418,AG_08,2/14/2026,Promise to Pay,0
INT_02413,LN_104,AG_01,2/15/2026,Promise to Pay,0
INT_02414,LN_158,AG_07,2/15/2026,Answered,0
INT_02415,LN_61,AG_03,2/15/2026,Answered,0
INT_02416,LN_115,AG_07,2/15/2026,Answered,0
INT_02417,LN_89,AG_03,2/15/2026,Promise to Pay,0
INT_02418,LN_311,AG_08,2/16/2026,Answered,0
INT_02419,LN_158,AG_06,2/16/2026,Promise to Pay,0
INT_02420,LN_24,AG_02,2/16/2026,Answered,0
INT_02421,LN_40,AG_04,2/17/2026,Answered,2413.41
INT_02422,LN_139,AG_04,2/17/2026,Busy,0
INT_02423,LN_69,AG_09,2/17/2026,Promise to Pay,0
INT_02424,LN_187,AG_06,2/17/2026,Answered,0
INT_02425,LN_447,AG_07,2/18/2026,Switch Off,0
INT_02426,LN_135,AG_05,2/18/2026,Busy,0
INT_02427,LN_228,AG_06,2/18/2026,Answered,1608.97
INT_02428,LN_97,AG_08,2/18/2026,Answered,2850.68
INT_02429,LN_337,AG_09,2/18/2026,Answered,0
INT_02430,LN_423,AG_01,2/18/2026,Switch Off,0
INT_02431,LN_182,AG_06,2/18/2026,Switch Off,0
INT_02432,LN_29,AG_09,2/18/2026,Answered,0
INT_02433,LN_13,AG_04,2/18/2026,Promise to Pay,17980.53
INT_02434,LN_119,AG_08,2/19/2026,Promise to Pay,0
INT_02435,LN_48,AG_06,2/19/2026,Busy,0
INT_02436,LN_406,AG_06,2/19/2026,Answered,0
INT_02437,LN_158,AG_10,2/19/2026,Answered,0
INT_02438,LN_436,AG_06,2/19/2026,Answered,0
INT_02439,LN_362,AG_06,2/20/2026,Busy,0
INT_02440,LN_78,AG_10,2/20/2026,Switch Off,0
INT_02441,LN_336,AG_08,2/20/2026,Promise to Pay,5616.63
INT_02442,LN_481,AG_05,2/20/2026,Busy,0
INT_02443,LN_461,AG_09,2/20/2026,Busy,0
INT_02444,LN_493,AG_09,2/20/2026,Switch Off,0
INT_02445,LN_489,AG_02,2/20/2026,Switch Off,0
INT_02446,LN_44,AG_03,2/21/2026,Busy,0
INT_02447,LN_468,AG_07,2/21/2026,Answered,0
INT_02448,LN_351,AG_04,2/21/2026,Busy,0
INT_02449,LN_295,AG_01,2/21/2026,Busy,0
INT_02450,LN_420,AG_10,2/21/2026,Promise to Pay,0
INT_02451,LN_389,AG_02,2/22/2026,Answered,24618.27
INT_02452,LN_259,AG_05,2/22/2026,Promise to Pay,0
INT_02453,LN_152,AG_05,2/22/2026,Busy,0
INT_02454,LN_422,AG_05,2/22/2026,Switch Off,0
INT_02455,LN_351,AG_09,2/22/2026,Promise to Pay,0
INT_02456,LN_260,AG_08,2/23/2026,Switch Off,0
INT_02457,LN_475,AG_09,2/23/2026,Busy,0
INT_02458,LN_72,AG_02,2/23/2026,Answered,0
INT_02459,LN_493,AG_07,2/23/2026,Answered,0
INT_02460,LN_165,AG_08,2/23/2026,Busy,0
INT_02461,LN_86,AG_07,2/23/2026,Promise to Pay,0
INT_02462,LN_354,AG_09,2/23/2026,Answered,0
INT_02463,LN_164,AG_08,2/24/2026,Answered,0
INT_02464,LN_149,AG_04,2/24/2026,Answered,20010.28
INT_02465,LN_143,AG_06,2/24/2026,Busy,0
INT_02466,LN_131,AG_02,2/24/2026,Promise to Pay,0
INT_02467,LN_215,AG_08,2/25/2026,Promise to Pay,15716.11
INT_02468,LN_241,AG_10,2/25/2026,Switch Off,0
INT_02469,LN_112,AG_02,2/25/2026,Switch Off,0
INT_02470,LN_403,AG_02,2/25/2026,Answered,0
INT_02471,LN_208,AG_07,2/25/2026,Promise to Pay,0
INT_02472,LN_389,AG_03,2/25/2026,Switch Off,0
INT_02473,LN_151,AG_04,2/26/2026,Answered,0
INT_02474,LN_210,AG_03,2/26/2026,Switch Off,0
INT_02475,LN_157,AG_02,2/26/2026,Busy,0
INT_02476,LN_81,AG_02,2/26/2026,Switch Off,0
INT_02477,LN_159,AG_05,2/26/2026,Switch Off,0
INT_02478,LN_477,AG_02,2/27/2026,Answered,0
INT_02479,LN_470,AG_04,2/27/2026,Promise to Pay,0
INT_02480,LN_297,AG_01,2/27/2026,Answered,0
INT_02481,LN_338,AG_01,2/27/2026,Switch Off,0
INT_02482,LN_60,AG_04,2/27/2026,Answered,0
INT_02483,LN_223,AG_09,2/27/2026,Promise to Pay,0
INT_02484,LN_173,AG_05,2/27/2026,Switch Off,0
INT_02485,LN_294,AG_01,2/27/2026,Switch Off,0
INT_02486,LN_383,AG_06,2/27/2026,Promise to Pay,0
INT_02487,LN_124,AG_02,2/27/2026,Answered,0
INT_02488,LN_456,AG_10,2/28/2026,Promise to Pay,24755.43
INT_02489,LN_121,AG_08,2/28/2026,Answered,0
INT_02490,LN_349,AG_10,2/28/2026,Promise to Pay,0
INT_02491,LN_39,AG_07,2/28/2026,Answered,0
INT_02492,LN_71,AG_08,2/28/2026,Busy,0
INT_02493,LN_426,AG_09,2/28/2026,Switch Off,0
INT_02494,LN_477,AG_06,2/28/2026,Answered,0
INT_02495,LN_451,AG_01,3/1/2026,Switch Off,0
INT_02496,LN_155,AG_05,3/1/2026,Switch Off,0
INT_02497,LN_416,AG_10,3/1/2026,Promise to Pay,0
INT_02498,LN_469,AG_10,3/1/2026,Switch Off,0
INT_02499,LN_406,AG_03,3/1/2026,Answered,0
INT_02500,LN_9,AG_10,3/1/2026,Answered,0
